logFC	AveExpr	t	P.Value	adj.P.Val	B	Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	Cluster	Alpha
-0.757901015457583	7.03834546704014	-5.96527956283496	5.27071115200594e-09	8.76542180714031e-09	8.50841973204887	PTK7	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.757945593136273	5.49363911288292	-6.39553945561419	4.3551684405602e-10	7.55826177203033e-10	10.9599711129145	EPDR1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.758028468911041	2.09825493815285	-9.41550469889448	3.41483352716871e-19	8.16451757305616e-19	32.0397181686928	KRT8P12	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.758744426890912	1.58917152713964	-6.78020142089404	4.18524691146633e-11	7.55030213540285e-11	13.7026763114642	IL34	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.758824141617165	3.31209393234927	-7.1116773233323	5.11786341042513e-12	9.57133609438983e-12	15.5489427685494	ZNF502	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.758897958003778	6.50784141938185	-7.27460529856377	1.7726463270436e-12	3.37203372911888e-12	16.3450943970802	KIF13B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.759292401448064	4.48695145897354	-13.1064154060951	4.89431213946422e-33	1.85013098796614e-32	63.4058462813011	DPH5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.759478877285245	3.59390821593871	-20.0910391840376	4.79970139348326e-63	5.22088951265193e-62	132.457996164398	KATNA1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.759498291763946	7.90048402962392	-13.6741511579424	2.38952376596935e-35	9.6935954438714e-35	68.641766868358	DYNLL2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.759647389677033	4.1128641256082	-4.48916906494965	9.29808891799594e-06	1.34625434696493e-05	1.41137605512387	MAPK8IP2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.760035174412368	0.78973516312234	-5.90763766522184	7.28484263969424e-09	1.20499989402329e-08	8.76670008294104	TMSB4Y	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.76028983554728	7.9359361019586	-7.59164496158863	2.14160401960494e-13	4.20753227621512e-13	18.4516053859005	HYOU1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.760413867811179	9.06224547568709	-6.21379547438046	1.26943954926946e-09	2.16507098390863e-09	9.95353654736478	CDH1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.760653150585064	1.7737081485833	-8.58683381769813	1.86738796416856e-16	4.0735059961429e-16	25.8424285625347	AP006621.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.761417131207945	4.33606967692142	-11.038025590728	5.49602340847683e-25	1.60426328735667e-24	44.9703008487685	RWDD2B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.761680049474349	4.10728294680322	-10.4553457305494	7.60133457997032e-23	2.0644153165426e-22	40.1025381759762	MFSD9	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.76220053495003	0.675232849008586	-4.50201846175586	8.77806051429615e-06	1.27210264408298e-05	1.8655707655722	PTGDS	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.762419795591518	5.73170889553433	-11.4060781166814	2.27130044391922e-26	6.94207182924916e-26	48.0437553697199	COG4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.762472224247361	3.07654402271045	-10.3163490140185	2.41007497224411e-22	6.4402832092311e-22	39.0941830211063	COMMD8	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.762558384858721	-1.21495691947687	-1.86776698770649	0.0625058061161717	0.0723099620288689	-6.14290424586637	CYP4F2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.762605995126147	5.59655040374121	-12.6235365952874	4.21268976586484e-31	1.49791671216782e-30	58.8926714939414	HAT1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.762618480157685	4.9632891177518	-12.6825815111501	2.45247029613242e-31	8.79791714482827e-31	59.4622703831463	RHOG	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.762867627492708	2.69143415871118	-2.98991116364136	0.002958264533503	0.00376171941802696	-3.83796131895136	HOTTIP	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.763037917493054	-1.39355294883003	-4.31900951843711	1.96704344703114e-05	2.80767887238955e-05	1.300261691251	AC090970.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.763142047616649	2.89360028813826	-3.94746734709667	9.28934919108159e-05	0.000128320843808001	-0.620293961744846	NUDT16P1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.763455169045502	7.42980019480291	-9.9602757874863	4.44752240481303e-21	1.13329099352402e-20	35.9423197973731	PDIA6	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.763589833425235	7.06213171344793	-11.6029877536819	4.04141833035637e-27	1.26587222986551e-26	49.7578715364602	NOLC1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.763637816747848	5.23544546967565	-15.7242790000222	5.86040679436972e-44	3.12808726296877e-43	88.4207919637086	TM2D3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.763822449170513	-0.896182954148414	-5.94464189151102	5.91991199510010e-09	9.83025234328552e-09	9.10107906364312	AC107952.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.764406710689199	5.25400446243477	-12.4588037561666	1.89482063785901e-30	6.59099492037216e-30	57.411106490838	TSPAN17	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.764610831881622	3.13353801572635	-7.05178110007827	7.52341269870513e-12	1.39691959941145e-11	15.1971599012251	SLC27A5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.764630685706731	7.94292343832889	-10.6406261960387	1.61079963261286e-23	4.48273647095037e-23	41.5355984290951	MYO1C	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.764651908511164	5.41554787762047	-12.0286089968855	9.22028040218369e-29	3.04116911896416e-28	53.5350550013929	P2RX4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.764672828686232	1.01567419043415	-3.28637729514463	0.00110194841682061	0.00143840707217442	-2.68529524116074	GALNTL6	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.764845809172649	5.25037828919684	-4.63322147973383	4.8395905804005e-06	7.09637342817592e-06	1.92065576530804	ATP2A3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.7649981047681	5.48204324749046	-9.58171597543234	9.22659874276919e-20	2.24882251450215e-19	32.9432285816358	TOR1B	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.76510969204034	-1.393293987465	-2.87151118807521	0.00429646050485246	0.00540499991850992	-3.74295481085033	LINC00940	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.765182088955308	6.13873384839153	-16.7938349393386	1.42897508418502e-48	8.83040882653368e-48	98.995454008809	PPP1R11	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.765216775577555	0.743798231715988	-5.13962116691992	4.2644649989135e-07	6.55071630696149e-07	4.8006240300556	SRRM3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.765336131541491	4.59195454508337	-12.5700569730276	6.87009654279249e-31	2.42267990635049e-30	58.4694019692415	RAB9A	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.765470962883341	4.10131374975522	-9.45711210532246	2.46422142135258e-19	5.92141983411343e-19	32.0887156682406	WDR24	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.765562030238647	3.01727165523586	-8.34815400620364	1.06831579318095e-15	2.2710920224002e-15	23.9423844874669	HHLA3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.765657429013609	-2.15496159168386	-4.44998788315589	1.10725043439865e-05	1.59798102144245e-05	1.88937179788865	RNA5SP219	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.765875635993222	9.90227019446656	-11.81184071834	6.3745231956687e-28	2.05216373374922e-27	51.676448608861	RPL15	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.766028201512432	-0.24407341298983	-4.1832327160124	3.51558094464525e-05	4.96196163091435e-05	0.610836673214052	ADRA1D	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.766241316484804	4.67126138146109	-6.59710960322726	1.29304693218792e-10	2.28702698047346e-10	12.2027832935664	APOL3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.766244377287876	5.46642787774254	-7.17739064077947	3.34426416673044e-12	6.30161103908996e-12	15.7385964300788	KREMEN1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.766469497595282	5.74984351665593	-12.2510233611318	1.24683644228407e-29	4.21803400043841e-29	55.513670937723	FAM53C	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.766748648060167	5.41292517985707	-19.3782518872717	6.70185862530083e-60	6.29944657600586e-59	125.068726828691	MRPS5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.766864979505741	4.80847252654589	-11.6489592416607	2.69514477170692e-27	8.48242185581812e-27	50.2151406191905	PYCR2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.767154485490505	2.38943917748857	-8.57653218030376	2.01476609504741e-16	4.38768957073129e-16	25.6868661049508	NUP50.DT	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.767533472577125	3.28840995271159	-10.0936433380778	1.50293161020849e-21	3.90661575912451e-21	37.2449002576209	ZNF18	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.767744455390682	5.98398224457768	-7.01895674814615	9.28248263714226e-12	1.71775508569912e-11	14.7209065050186	FAM171A1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.767760124096497	3.28007918754707	-6.469621712443	2.79668453810096e-10	4.88959084186622e-10	11.6339121309458	ZNF30	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.767933924462321	4.38780661589724	-3.92161604688206	0.000103043507220157	0.000141958261902183	-0.922826575877752	CEACAM1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.767991132989838	7.08022560759076	-4.09666828593498	5.04996802359405e-05	7.06766239851472e-05	-0.348188828622089	CPNE4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.769050415149262	3.04239582270734	-5.67192441183715	2.66589937125516e-08	4.30308922846754e-08	7.21632378888755	AC116533.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.769099129996153	1.638415154258	-5.65386437972468	2.93938055850937e-08	4.7332223927875e-08	7.31693500517842	FTCDNL1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.769228152825207	4.16744758801652	-15.1229983842932	2.13629954278798e-41	1.04501691286765e-40	82.6269676232317	MAD2L1BP	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.769341807761808	9.53486249043483	-9.35314609297788	5.55896925009566e-19	1.31886309509061e-18	31.2170652223098	RPL37	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.769560670668475	3.51993179972142	-11.3379665540889	4.11253086932606e-26	1.24660534420743e-25	47.6511743967872	CARD19	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.769826410551753	3.77411341122294	-12.7384926485066	1.46787333985573e-31	5.30118764243899e-31	60.0965772373367	C1D	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.769845276242879	3.61489906679675	-12.3874563157077	3.62431028952901e-30	1.25052128360194e-29	56.9287883931281	EIF3J.DT	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.769949944606081	5.40230814702044	-19.692926167498	2.74220259635706e-61	2.75020615417418e-60	128.262707107398	AAAS	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.770206673612807	3.36201663902104	-8.08477511022735	7.03916375287262e-15	1.45596912792543e-14	22.0302467420606	PSMG3.AS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.770280206973205	-0.478281283340472	-6.72626688876185	5.84917543091337e-11	1.0496966284878e-10	13.592108850884	SLC12A9.AS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.770336204173552	1.57585742624015	-5.63611266146739	3.23473102833944e-08	5.196045450611e-08	7.22428853684674	ACOT1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.77035712498394	3.07384483617527	-8.37417017312446	8.8479004699168e-16	1.888218710547e-15	24.1205139584323	MKLN1.AS	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.770710742486026	6.0218190490297	-13.0942554395118	5.47999044737647e-33	2.06891354048016e-32	63.205822401482	BCR	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.771290103062453	3.52941358074495	-4.68797157235389	3.75917397263871e-06	5.53265311336049e-06	2.34286163240564	RAB36	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.771632288855422	3.79660231586189	-7.01085754117129	9.77530447450185e-12	1.80767672774621e-11	14.8382513858304	S100A16	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.771869559072466	2.15953354096207	-11.1546630630098	2.01403788582629e-25	5.9669608656968e-25	46.2614554050942	PSPN	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.771875570320222	4.87274259774816	-7.70706639422461	9.7621544224614e-14	1.93956889904468e-13	19.2552952396661	TEF	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.772048067654003	-0.735456257906803	-4.15532748396087	3.95366183063535e-05	5.5652881359175e-05	0.589662607185842	AC243960.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.772381230802836	0.60002039784155	-3.1228080717597	0.00191802739695616	0.00246648909617166	-3.19358553872546	CCDC60	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.772389368515514	4.57609766847041	-9.30982097371147	7.78943248356879e-19	1.84074739896376e-18	30.8947583337813	TRIP6	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.77304068280401	6.09250504217271	-19.4178399619772	4.48338170520382e-60	4.2465505613546e-59	125.451588429944	RANBP3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.773194013969005	5.72219370748859	-12.8063302648486	7.86445207343609e-32	2.86739919831786e-31	60.5603877893286	POLE3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.773272978554123	3.09151390320479	-9.10561334798538	3.76924210134714e-18	8.72331717857319e-18	29.5199130551162	MAP3K14.AS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.773462059211503	5.25919941429785	-13.30216284177	7.88883794362974e-34	3.0570887804848e-33	65.1635705563264	ZDHHC18	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.773781867986699	-2.42574729046211	-3.637486013861	0.000310318304715983	0.000416453165065095	-1.25895019747415	PLA2G4C.AS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.773801364014847	5.11656774650616	-11.7094019954649	1.58024927373621e-27	5.01720766840121e-27	50.7226779103073	TPMT	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.7738162277819	6.73909872540911	-11.5348539118284	7.35662156093713e-27	2.28177189314595e-26	49.1580028769923	BTBD2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.773922151871731	6.1025575748644	-6.96655520616579	1.29620817854706e-11	2.38666721982826e-11	14.402677175468	LGALS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.773935133340276	6.11839008935829	-14.8239736283745	3.92177671790511e-40	1.85144958972993e-39	79.6054076117697	SAE1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.774206391676936	-0.38300382219997	-6.20124200204869	1.36558020223651e-09	2.32412525325427e-09	10.5017226848003	RPS2P55	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.7742285347341	1.5542317571146	-6.0734128613705	2.85296570966933e-09	4.8009805909103e-09	9.57331940929824	PLD4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.774409111755208	6.07386420070943	-9.99616866432325	3.32409906819227e-21	8.51894370563372e-21	36.2218723627561	C1QBP	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.774439271537503	5.48706327993104	-17.0274841434895	1.37885130603402e-49	8.90940265899479e-49	101.346468517934	CWC15	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.774581292902561	3.22195896081459	-3.75300128768391	0.000199867552510515	0.000270932145649157	-1.39665771527647	MZB1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.774595891398135	5.66116724788275	-15.9500540020175	6.30473302380566e-45	3.48138853825054e-44	90.627455008195	VPS11	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.775207897079653	-1.40514177946475	-3.02190552975714	0.00266893585307914	0.00340165173394089	-3.31424441806582	EPO	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.775420278552549	-0.157047705307085	-2.60496746597838	0.00952151960366611	0.0117152249596411	-4.54529042119863	GATD3A	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.775503853397672	-2.58776676112256	-3.70066428512207	0.000244297951385749	0.00032968898783136	-1.03478272738531	TRBV19	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.77592126555989	2.8230067275473	-4.12423069455104	4.50300058096549e-05	6.3198791548455e-05	0.0840430672300307	PERCC1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.776011273082998	7.06788935677876	-11.9264998845996	2.29713832577048e-28	7.47327587249341e-28	52.6110299692392	PABPC4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.77633518020066	4.76011875468726	-8.5057652013121	3.38945123507707e-16	7.32964895681941e-16	24.8584861434312	TLCD3A	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.776419473125173	3.76146138286457	-8.9513607760622	1.22185712763573e-17	2.77599688406379e-17	28.2595726718085	PRR5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.776483738750315	4.23650342175542	-4.52046139457133	8.08015364205559e-06	1.17290928317955e-05	1.52225242913726	NAP1L2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.776522586535204	-1.95077784707455	-2.25010596784637	0.024970296556855	0.0297929409226	-5.28650112994876	ODAM	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.776566551292833	2.77985162330701	-9.74680983406209	2.480313388148e-20	6.16285549181723e-20	34.5456990042392	FLJ37453	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.776826199058955	-1.31257057031848	-5.00883308761989	8.14506745776318e-07	1.2360900592396e-06	4.34477183624614	LINC01936	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.776903663614584	7.74386751406083	-10.3166933257367	2.40322192828891e-22	6.42278909076424e-22	38.8459510744377	REEP5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.777074943739012	8.21670546128106	-13.9222757962363	2.27412581200928e-36	9.51646060002525e-36	70.9944217578184	ST13	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.777331607938398	-2.12329175529492	-7.74581715638091	7.48459348585277e-14	1.49243306751294e-13	20.2295377893281	BRD7P2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.777404619527572	2.78717093909351	-7.05623117033358	7.31171932202932e-12	1.3584554929007e-11	15.2555779873712	PLA2G4A	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.777440337147972	2.35025191989206	-8.10602080351727	6.05542797667394e-15	1.25571651977703e-14	22.3317761242978	HYAL3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.777569235933058	-0.896439970173306	-3.19758211027009	0.00149302106600263	0.00193323539439592	-2.80515226887533	AC011523.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.777645914923633	5.05903952414963	-19.1837659833905	4.82710383701943e-59	4.36877908150969e-58	123.112997966958	L3MBTL2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.777661941332368	-2.27378945093046	-5.33506848026042	1.58101286789424e-07	2.47513710687364e-07	5.99006443105937	LINC01063	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.777792099416619	-2.03940469366996	-4.296969543902	2.16372706941038e-05	3.081534076172e-05	1.24154740058689	LINC02292	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.777949998706369	3.19800816064462	-6.55953069451226	1.62514367405706e-10	2.8616126135677e-10	12.1743406094178	FHIT	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.778156733507578	3.69684632307147	-5.99459407147618	4.46659065118939e-09	7.44822646297381e-09	8.86496517637932	ZBED9	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.77842202179019	10.2509071675971	-10.0009775332988	3.19678018785183e-21	8.19766448710083e-21	36.3587172339868	RPL10	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.778427143837903	4.97237577576102	-11.3409285555642	4.00786318837765e-26	1.21558125150606e-25	47.5180932384986	TMEM80	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.778456193155793	-1.45736794248505	-2.17911740510525	0.0298900401504442	0.0354323912968583	-5.46221690551934	KIAA0087	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.77878428509699	4.53958253826617	-13.6232068477177	3.86563778758565e-35	1.55912321850265e-34	68.221254073865	FBXO8	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.7792474664585	7.06232172355241	-9.36532997252638	5.05493284206319e-19	1.20186532784127e-18	31.2415857996503	TOM1L2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.779307927759211	0.310084321488023	-5.21942841693169	2.85418619065307e-07	4.41916063984924e-07	5.24856608133743	AL121772.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.779333266111971	5.35491395265552	-10.827869390534	3.30713527905316e-24	9.42884420351377e-24	43.1111322656034	ANKZF1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.77970647255115	4.76986704067908	-11.7274366641021	1.34720022024545e-27	4.28572830726436e-27	50.9092135455926	NFU1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.779758066873768	3.58015335058341	-9.81432746318072	1.44370275579765e-20	3.62282454977549e-20	34.9635333863653	OSER1.DT	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.780409540606236	8.32484561821928	-10.2481817858866	4.23061199895764e-22	1.11995274198221e-21	38.2998288070954	GTF3C1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.780711321502949	7.31290479934457	-9.51050910180861	1.61909935825885e-19	3.91170374002579e-19	32.3746629375678	SQSTM1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.780941910645017	5.1839278617235	-11.1093919785425	2.97558098012507e-25	8.76491749921326e-25	45.5111014482225	RPS6KB2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.781034876031464	6.8346167672952	-7.62987681556369	1.65247054680877e-13	3.25815399601719e-13	18.6847691699175	PGM3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.781140097634438	5.00186169241785	-10.0926902499233	1.51467498410957e-21	3.93616443614191e-21	37.0440856273599	TCEA2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.781258852080124	-1.87441911735655	-4.27854683054521	2.3424143919749e-05	3.33125368547296e-05	1.15762490689989	HS6ST1P1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.781827855605379	3.1057751389949	-3.95859989185154	8.88210624532458e-05	0.000122865326343462	-0.631146303981064	COCH	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.782116730798753	5.3526368822158	-14.0506023331591	6.69863893111376e-37	2.85851324582808e-36	72.2071095695669	COQ7	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.782214372627594	-0.530786156684125	-11.2765030860496	7.01620931190156e-26	2.1124211919961e-25	47.5555578678133	AP000442.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.78239860001775	0.291234037157326	-5.15767794852657	3.8958416240534e-07	5.99608901400861e-07	4.94795553320919	GLIPR1L2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.782521488335204	2.44658791723963	-5.57559791240533	4.47508551967859e-08	7.14792864268711e-08	6.80111055981959	SNHG9	3.11052465784314e-43	1.68389636942433	0.361	0.115	3.6268717510451e-39	tumor	tumor	1
-0.782851989805578	7.14318643647749	-13.8349108170867	5.21471141956189e-36	2.16018905267662e-35	70.1429053842651	DNAJC5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.782889745891831	4.14735828633824	-13.5424063173213	8.27892919146054e-35	3.31172967141611e-34	67.5102695651514	GTPBP3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.783234814155785	-2.14576143604717	-3.83033571565477	0.000147937409229385	0.000202211674917322	-0.573962286884051	AC005821.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.783364127016938	-0.777056631900103	-8.30150604258809	1.49637428236406e-15	3.16057046882639e-15	24.0135151548864	AC005076.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784018966637481	5.13657896589735	-14.6344477810762	2.45848950210721e-39	1.13108864033515e-38	77.8102114379078	GRPEL1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784049875371064	4.88546697785896	-7.51715704548696	3.53960715021398e-13	6.90238212630341e-13	18.0096232576709	PRR36	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784277462739042	5.72466633956918	-19.9837440419179	1.42808751400815e-62	1.51872868498858e-61	131.203179107529	RUFY1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784354892534584	6.81996361494625	-14.2480181218443	1.01425851948493e-37	4.43098641661603e-37	74.0662369336374	IST1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784594915736951	3.42860016611989	-9.18322829932787	2.07555717288471e-18	4.8393497108828e-18	30.059630277293	ZBED5.AS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784634648541696	9.5138490537798	-8.61134529670156	1.55823174296241e-16	3.40798159059215e-16	25.6365104195228	RPL29	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784689543589959	3.73453213830473	-12.824791111528	6.63453804099642e-32	2.42360669008933e-31	60.8960164249918	TMEM60	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784725019842604	4.11696984996047	-9.52017860903555	1.50028616224737e-19	3.62925542375848e-19	32.5720368435573	TBKBP1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784836436889191	4.44793134821427	-13.6436536481492	3.18719227449148e-35	1.28871020959907e-34	68.4254000451785	COX18	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784842952645547	6.58626952072244	-11.5269341969098	7.88619916933365e-27	2.44313657683125e-26	49.0876632948929	SCAF1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.784884202045292	6.67842979265443	-17.5056501884279	1.1330995321102e-51	7.90116410264869e-51	106.124597781404	DHX30	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.78532015499941	4.05165532567867	-12.7261644820598	1.64390267930262e-31	5.92976149730893e-31	59.9508305338822	BABAM1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.785690746648211	10.2263781499632	-10.0671518994076	1.86562585489038e-21	4.8224668324525e-21	36.8919819205306	RPL19	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.785824662445883	5.55356776748565	-2.60209213749865	0.00960038959282138	0.0118081073967333	-5.20539661108471	SCUBE2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.786024392748456	-0.269218804770288	-2.81472306858767	0.00511656533117972	0.00640288512876765	-3.97790535182863	TRGJP2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.786067024746933	3.79762434573017	-14.8288783165519	3.73948828930501e-40	1.7665858470165e-39	79.8178585262431	MKS1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.786092730887756	-1.47196699577518	-3.85732604227699	0.000133032266876884	0.000182337628065543	-0.510823630000555	CCER2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.78609280543119	5.98465251264497	-13.0045895123776	1.25945629449765e-32	4.71082501587531e-32	62.3769222660364	RNPEP	NA	NA	NA	NA	NA	NA	Unknown	0.1
-0.786171202320767	4.01113865159873	-15.1534416808159	1.58707089902652e-41	7.79259618517097e-41	82.9374926006022	THAP11	NA	NA	NA	NA	NA	NA	Unknown	0.1
