p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
5.92709242216517e-29	3.59881523835024	0.149	0.01	1.097164078267e-24	monocyte/macrophage	EGR3
1.74575900909236e-48	3.56192830741134	0.554	0.112	3.23157450173086e-44	monocyte/macrophage	LGALS1
2.21039318633213e-34	3.55349927251719	0.157	0.009	4.0916588272194e-30	monocyte/macrophage	SIGLEC7
5.34304745267145e-21	3.45215998438306	0.165	0.02	9.89051513964013e-17	monocyte/macrophage	IFIT1
7.6426480938739e-27	3.44119336158309	0.174	0.017	1.414730588657e-22	monocyte/macrophage	NR4A3
1.39206839560899e-54	3.41679579148239	0.14	0.001	2.5768578071118e-50	monocyte/macrophage	SIGLEC1
2.53614378645749e-21	3.40457020607635	0.322	0.077	4.69465576311146e-17	monocyte/macrophage	DDX60L
3.40001289558569e-14	3.36630549424352	0.149	0.025	6.29376387101867e-10	monocyte/macrophage	SLC45A4
7.12522744380573e-17	3.35356960771449	0.116	0.012	1.31895085212288e-12	monocyte/macrophage	UNC93B1
5.10104110479099e-17	3.32447311047647	0.107	0.01	9.4425371890786e-13	monocyte/macrophage	TLDC2
5.235189495464e-31	3.30784301729413	0.736	0.287	9.69085927505341e-27	monocyte/macrophage	DUSP1
4.98954417922454e-41	3.24517530394631	0.901	0.567	9.23614523016255e-37	monocyte/macrophage	PSAP
1.42109210260998e-64	3.24393808272391	0.587	0.087	2.63058359114134e-60	monocyte/macrophage	RIN3
1.56984668262237e-25	3.23951090963866	0.231	0.033	2.90594319420227e-21	monocyte/macrophage	KCNJ2
6.46603494655976e-18	3.21763813974655	0.256	0.056	1.19692772895768e-13	monocyte/macrophage	GK
9.29647452606062e-39	3.20453799436282	0.314	0.04	1.72087039951908e-34	monocyte/macrophage	SGK1
9.05595309261117e-37	3.19363568000605	0.215	0.018	1.67634747697325e-32	monocyte/macrophage	ARHGEF40
2.2534932537684e-37	3.18394833846711	0.231	0.02	4.17144136205069e-33	monocyte/macrophage	CDH23
1.98983428271828e-40	3.18248197841419	0.826	0.355	3.68338224073982e-36	monocyte/macrophage	ZFP36
6.44708580428336e-71	3.15742420554665	0.264	0.01	1.19342005323089e-66	monocyte/macrophage	SLC8A1
3.11762378440319e-35	3.14758053457872	0.355	0.057	5.77103338730874e-31	monocyte/macrophage	CR1
5.56692488859417e-34	3.14494785924892	0.446	0.099	1.03049346612767e-29	monocyte/macrophage	SULT1A1
1.01443989419987e-40	3.08729333589121	0.653	0.181	1.87782968815338e-36	monocyte/macrophage	IFNGR2
3.83923671934066e-56	3.05681857089626	1	0.933	7.1068110911715e-52	monocyte/macrophage	FTL
6.10290309999986e-46	3.0527585530822	0.339	0.038	1.12970839284097e-41	monocyte/macrophage	RELT
3.60935727031968e-29	3.0479849689384	0.785	0.408	6.68128124308876e-25	monocyte/macrophage	CTSB
3.97420395930285e-15	3.02937886067447	0.116	0.014	7.3566489490655e-11	monocyte/macrophage	CTSZ
5.03668240555416e-33	3.02022559427615	0.132	0.006	9.32340280092131e-29	monocyte/macrophage	RAB32
2.09610807862282e-38	3.01511373409621	0.355	0.053	3.8801056643387e-34	monocyte/macrophage	SLC43A2
1.88695929287195e-26	2.95887706811617	0.149	0.012	3.49295034703527e-22	monocyte/macrophage	SLC2A9
8.71242973782347e-15	2.93116943586661	0.107	0.012	1.6127578687685e-10	monocyte/macrophage	NFIL3
6.52197741505956e-116	2.90645959974341	0.339	0.006	1.20728323930167e-111	monocyte/macrophage	LILRB5
4.89484250866037e-59	2.88198059859543	0.702	0.143	9.06084296778121e-55	monocyte/macrophage	ZYX
3.50751771782261e-07	2.86077181952763	0.149	0.045	0.00649276604746143	monocyte/macrophage	BCL3
1.19764890286593e-46	2.85669237691745	0.893	0.37	2.21696788409512e-42	monocyte/macrophage	SDCBP
1.51853350983063e-32	2.83998784999499	0.496	0.124	2.81095738004747e-28	monocyte/macrophage	NAIP
8.1996565422684e-15	2.83666027803738	0.124	0.017	1.5178384225393e-10	monocyte/macrophage	MAFB
7.86165498999478e-23	2.82814718835241	0.372	0.093	1.45527095519793e-18	monocyte/macrophage	CTBS
7.68179270530013e-15	2.82510474285822	0.14	0.021	1.42197664767811e-10	monocyte/macrophage	IL1RAP
2.11782133802226e-08	2.80734465894232	0.116	0.026	0.000392029907881301	monocyte/macrophage	CASS4
2.52441539005267e-27	2.80676709659509	0.545	0.175	4.67294532852649e-23	monocyte/macrophage	NAGK
2.48601293907405e-34	2.80447001277751	0.207	0.018	4.60185855151998e-30	monocyte/macrophage	IL13RA1
9.36662252267854e-18	2.7944077231335	0.207	0.038	1.73385549517302e-13	monocyte/macrophage	TRIM34
2.78100079572298e-71	2.76954136941197	0.24	0.007	5.14791057296282e-67	monocyte/macrophage	ADAMTSL4
1.04738673154554e-98	2.75650012414233	0.223	0	1.93881757876395e-94	monocyte/macrophage	TLR8
1.21584257306276e-20	2.75553758575226	0.298	0.065	2.25064618699647e-16	monocyte/macrophage	UBE2D1
4.32315387057796e-28	2.73946511067621	0.504	0.141	8.00259012982686e-24	monocyte/macrophage	NINJ1
2.4766417672675e-56	2.72638627956359	0.264	0.015	4.58451157538887e-52	monocyte/macrophage	KLF4
4.81004502010749e-33	2.71921526858859	0.132	0.006	8.90387433672097e-29	monocyte/macrophage	TFEC
1.66809258676013e-34	2.70208596803658	0.512	0.121	3.08780618735167e-30	monocyte/macrophage	LIPA
3.14747271567135e-22	2.68047523102953	0.694	0.33	5.82628674397924e-18	monocyte/macrophage	FBXL5
1.67490905015381e-192	2.67689144542402	0.661	0.022	3.10042414273972e-188	monocyte/macrophage	LILRB3
1.87659389504128e-10	2.66146205627774	0.207	0.059	3.47376295911091e-06	monocyte/macrophage	CCNY
5.73473429907567e-67	2.62663896119655	0.43	0.041	1.0615566661019e-62	monocyte/macrophage	KCTD12
1.06724526471376e-51	2.61575125272009	0.942	0.473	1.97557770951163e-47	monocyte/macrophage	S100A11
2.12129445244969e-39	2.61439654912117	0.661	0.195	3.92672816092962e-35	monocyte/macrophage	MYD88
1.00484943846166e-25	2.60369602930424	0.264	0.041	1.86007679553639e-21	monocyte/macrophage	ODF3B
1.65616793954522e-13	2.59521867116654	0.223	0.055	3.06573247289217e-09	monocyte/macrophage	ITPRID2
8.26559033641902e-10	2.59233414501781	0.314	0.123	1.53004342717453e-05	monocyte/macrophage	HIPK3
4.89794391734344e-32	2.58822074265251	0.322	0.05	9.06658398539445e-28	monocyte/macrophage	JAK2
2.80672875043088e-12	2.57792934536409	0.157	0.032	5.19553558992261e-08	monocyte/macrophage	ZNF438
1.74600206164891e-11	2.56061778683321	0.347	0.13	3.2320244163183e-07	monocyte/macrophage	R3HDM4
2.55235008951779e-75	2.53613119494041	0.273	0.009	4.72465525070638e-71	monocyte/macrophage	NLRP3
4.73755949539913e-24	2.51273739477285	0.198	0.025	8.76969638193333e-20	monocyte/macrophage	SLC29A3
6.95673728311757e-24	2.50738235279647	0.397	0.103	1.28776163847789e-19	monocyte/macrophage	RXRA
1.33360098542505e-24	2.49499470099079	0.81	0.374	2.4686287841203e-20	monocyte/macrophage	GLUL
1.11763156134658e-21	2.48208343921241	0.364	0.091	2.06884778320865e-17	monocyte/macrophage	NPL
6.34094519614305e-21	2.46743589336521	0.62	0.292	1.17377236525804e-16	monocyte/macrophage	PPT1
3.90641507837734e-55	2.46451042787525	0.545	0.087	7.23116495158429e-51	monocyte/macrophage	C9orf72
4.71022629985562e-37	2.46439219155232	0.537	0.122	8.71909990366274e-33	monocyte/macrophage	NFE2
2.33075652773383e-29	2.46436828235217	0.744	0.305	4.3144634084881e-25	monocyte/macrophage	JUNB
1.27454951008768e-25	2.43440408688288	0.107	0.005	2.35931859812331e-21	monocyte/macrophage	CACNA2D3
1.92446646566731e-39	2.43195378918977	0.512	0.107	3.56237987459675e-35	monocyte/macrophage	FOSL2
4.61432796811755e-12	2.4262100584642	0.231	0.065	8.5415825017824e-08	monocyte/macrophage	NUAK2
3.03257979881563e-15	2.42382917604375	0.38	0.13	5.61360846558760e-11	monocyte/macrophage	MSL1
2.464649107203e-06	2.41948136326608	0.165	0.059	0.0456231196234347	monocyte/macrophage	NDST2
1.16767133511616e-24	2.40833886945994	0.38	0.088	2.16147640843353e-20	monocyte/macrophage	DENND5A
2.45154226486593e-31	2.40268754694257	0.504	0.128	4.53804988649332e-27	monocyte/macrophage	TET2
8.97113464861837e-17	2.37397888260295	0.165	0.025	1.66064673480575e-12	monocyte/macrophage	ZNF467
5.71892476116871e-17	2.37140885715258	0.322	0.088	1.05863016253994e-12	monocyte/macrophage	NFKBIZ
1.23866306654735e-60	2.35910901591524	0.289	0.017	2.29288920248581e-56	monocyte/macrophage	TLR6
7.15704029690311e-29	2.35356687476706	0.603	0.196	1.32483972935974e-24	monocyte/macrophage	GLIPR2
4.12347857473426e-34	2.34565544550127	0.223	0.021	7.63297118969059e-30	monocyte/macrophage	STX11
2.57070805477132e-28	2.33656663491566	0.702	0.292	4.75863768018719e-24	monocyte/macrophage	NPC2
1.37348174437916e-22	2.33086422818994	0.198	0.027	2.54245205702025e-18	monocyte/macrophage	OGFRL1
2.69389571472055e-33	2.31548999916435	0.587	0.162	4.9866703575192e-29	monocyte/macrophage	IFNGR1
4.29603478997888e-35	2.29189955754985	0.777	0.291	7.95238999972991e-31	monocyte/macrophage	ASAH1
2.2045548173344e-14	2.26668077045071	0.149	0.024	4.0808514223677e-10	monocyte/macrophage	TMEM273
4.05012624778644e-10	2.25519796692008	0.174	0.045	7.49718869727747e-06	monocyte/macrophage	IMPA2
3.09435743352563e-09	2.23325298476648	0.339	0.142	5.72796504519929e-05	monocyte/macrophage	PNRC1
1.05573033359328e-35	2.21738558398606	0.628	0.178	1.95426242051451e-31	monocyte/macrophage	ARAP1
1.17234016011951e-31	2.21146798466644	0.81	0.344	2.17011887039723e-27	monocyte/macrophage	COTL1
4.2559887847735e-18	2.20350658570187	0.174	0.026	7.87826083949422e-14	monocyte/macrophage	RNF19B
8.3734831984986e-32	2.20016237273131	0.455	0.105	1.55001547487408e-27	monocyte/macrophage	NAGA
2.61177716504825e-31	2.19388076536662	0.281	0.039	4.83466071022081e-27	monocyte/macrophage	CCR2
3.40517202670528e-06	2.18636734955498	0.298	0.143	0.0630331393863414	monocyte/macrophage	RICTOR
1.91415390842682e-11	2.16644866163399	0.496	0.25	3.54329029988888e-07	monocyte/macrophage	HSPA1A
1.35578355997311e-36	2.15918183872608	0.231	0.021	2.50969094786622e-32	monocyte/macrophage	SERPINB8
5.96586428425093e-14	2.15174032066253	0.504	0.232	1.10434113765769e-09	monocyte/macrophage	PLD3
3.05559988576635e-17	2.13418219560423	0.372	0.114	5.65622094854209e-13	monocyte/macrophage	IGF2R
2.5981190653629e-23	2.12362452336044	0.463	0.139	4.80937820189326e-19	monocyte/macrophage	STX10
2.45593240707295e-39	2.12179376275567	0.992	0.919	4.54617647873275e-35	monocyte/macrophage	FTH1
2.6820000834382e-16	2.11761405218481	0.314	0.086	4.96465035445246e-12	monocyte/macrophage	ETV6
1.18444603100382e-06	2.10396154041319	0.256	0.114	0.0219252804799117	monocyte/macrophage	MARCKS
2.16174912684714e-15	2.10276246405359	0.455	0.176	4.00161380870673e-11	monocyte/macrophage	TRIM25
1.56440390736325e-37	2.0935770900389	0.24	0.022	2.89586807292011e-33	monocyte/macrophage	NOD2
1.53140538347608e-10	2.06668824823489	0.182	0.046	2.83478450535258e-06	monocyte/macrophage	ZNF641
2.20023834949118e-21	2.05348193584734	0.298	0.063	4.07286120874312e-17	monocyte/macrophage	RCBTB2
4.91410503753902e-08	2.04090648831932	0.182	0.058	0.000909649983498848	monocyte/macrophage	EHBP1L1
1.20715413454748e-11	2.03545350626755	0.24	0.069	2.23456301846085e-07	monocyte/macrophage	HIST2H2BF
2.21062874396982e-25	2.03503097486907	0.653	0.24	4.09209486796253e-21	monocyte/macrophage	HSD17B11
5.18904152397517e-23	2.03014174348987	0.669	0.286	9.60543476503044e-19	monocyte/macrophage	IFI6
1.29583473625896e-38	2.02993205035864	0.421	0.07	2.39871968028896e-34	monocyte/macrophage	IL6R
4.04778970957604e-18	2.00551080942211	0.314	0.077	7.49286353139621e-14	monocyte/macrophage	MAP3K3
1.44709179910434e-13	1.96749239666288	0.207	0.048	2.67871162932205e-09	monocyte/macrophage	DUSP18
1.18370210530241e-19	1.95916506941526	0.347	0.09	2.19115096712529e-15	monocyte/macrophage	ARRB1
4.05357612710616e-06	1.95901383187809	0.331	0.176	0.0750357476888622	monocyte/macrophage	NDEL1
4.88435476423788e-11	1.95257443423109	0.165	0.038	9.04142910408074e-07	monocyte/macrophage	SLC12A9
2.5940130167376e-10	1.94935597767698	0.496	0.284	4.80177749528298e-06	monocyte/macrophage	S100A10
4.79330474329508e-10	1.91557989335849	0.149	0.034	8.87288641031353e-06	monocyte/macrophage	FUOM
8.14872775866818e-25	1.91025621441367	0.512	0.154	1.50841099540707e-20	monocyte/macrophage	IL10RB
6.72404020785469e-12	1.90172391409742	0.231	0.065	1.24468708287598e-07	monocyte/macrophage	HSPBAP1
6.04527205843979e-12	1.8989515351025	0.215	0.057	1.11904031073779e-07	monocyte/macrophage	TTYH3
4.17766090093359e-16	1.88890034156764	0.488	0.197	7.73326809371816e-12	monocyte/macrophage	RAB24
1.62828438064376e-20	1.852726210501	0.339	0.082	3.01411721700967e-16	monocyte/macrophage	SH2B3
2.03001500397103e-11	1.85092674148847	0.174	0.04	3.75776077385077e-07	monocyte/macrophage	CHN2
5.81688056902581e-16	1.84808084784701	0.306	0.082	1.07676276213237e-11	monocyte/macrophage	SIPA1L1
2.89945829213496e-21	1.83773728680386	0.504	0.16	5.36718724457102e-17	monocyte/macrophage	RNF13
1.74694498542335e-23	1.83145911075291	0.231	0.036	3.23376986251717e-19	monocyte/macrophage	CEBPB
7.98366898719895e-14	1.82081934562517	0.314	0.099	1.4778569662204e-09	monocyte/macrophage	DENND1A
3.60526458585479e-07	1.80043884662024	0.264	0.112	0.0066737052748758	monocyte/macrophage	STRADA
9.2459639199417e-12	1.79173136996012	0.471	0.215	1.71152038122041e-07	monocyte/macrophage	OSBPL8
6.42339404390892e-16	1.78255208899138	0.413	0.141	1.18903447146798e-11	monocyte/macrophage	AKIRIN2
1.16595000840921e-19	1.77759516753268	0.355	0.093	2.15829006056629e-15	monocyte/macrophage	CREG1
3.41186474992548e-10	1.77433580451207	0.107	0.019	6.31570283858705e-06	monocyte/macrophage	RUSC2
3.82692979999512e-10	1.7482037221078	0.132	0.027	7.08402975277097e-06	monocyte/macrophage	SULT1A2
1.85763276924654e-07	1.74160820030045	0.149	0.044	0.00343866401915226	monocyte/macrophage	EFCAB2
5.69871920324439e-17	1.73829231758837	0.364	0.108	1.05488991171257e-12	monocyte/macrophage	KDM6B
1.263113988399e-13	1.7379870691787	0.331	0.106	2.33815030392539e-09	monocyte/macrophage	ACOT9
1.28728343376813e-07	1.73310384532914	0.314	0.136	0.00238289036424818	monocyte/macrophage	MIA2
7.88974425414645e-18	1.71997305419698	0.529	0.2	1.46047055888505e-13	monocyte/macrophage	SSH2
2.32598634258529e-10	1.71207576908516	0.446	0.21	4.30563331875962e-06	monocyte/macrophage	FNIP1
1.9486049935015e-25	1.70135684706134	0.669	0.261	3.60706270347062e-21	monocyte/macrophage	CMTM7
1.53917170364775e-10	1.69869048906502	0.446	0.211	2.84916074062235e-06	monocyte/macrophage	ZFAND5
3.65280043063998e-18	1.68768860855773	0.669	0.302	6.76169887715768e-14	monocyte/macrophage	STAT6
3.01548705729234e-08	1.68143890210254	0.231	0.082	0.000558196809175385	monocyte/macrophage	ARHGAP18
4.10699678657658e-09	1.67977079670902	0.496	0.289	7.6024617516319e-05	monocyte/macrophage	WARS
6.26410118363597e-12	1.67862883907103	0.347	0.131	1.15954777010285e-07	monocyte/macrophage	DNAJB12
3.28986487101293e-17	1.67830475540532	0.595	0.271	6.08986886273204e-13	monocyte/macrophage	MGAT1
4.12943070630648e-10	1.66434305254099	0.289	0.102	7.64398918044392e-06	monocyte/macrophage	DIP2B
1.35195122353749e-09	1.65824668683837	0.264	0.095	2.50259690989025e-05	monocyte/macrophage	SRGAP2B
3.09966269225872e-18	1.65759120970371	0.107	0.009	5.73778560964011e-14	monocyte/macrophage	TLR7
8.65295345412365e-13	1.65441961423196	0.628	0.349	1.60174821389283e-08	monocyte/macrophage	MOB1A
4.70577227511215e-11	1.64149220312468	0.198	0.052	8.71085505846011e-07	monocyte/macrophage	KAT8
3.73492401472048e-19	1.63574544438885	0.215	0.038	6.91371784364907e-15	monocyte/macrophage	OSBPL11
5.913799514758e-08	1.6313390532028	0.149	0.041	0.00109470342817685	monocyte/macrophage	RBKS
2.12447719658749e-16	1.62548852324529	0.802	0.494	3.93261973860311e-12	monocyte/macrophage	GRB2
6.3079102232996e-08	1.62057523851707	0.149	0.041	0.00116765726143499	monocyte/macrophage	GASK1B
4.7834583767443e-09	1.61626037146211	0.165	0.045	8.85465980119137e-05	monocyte/macrophage	KCNK6
5.35890252488207e-09	1.61548280674594	0.124	0.027	9.9198644638092e-05	monocyte/macrophage	DRAM1
5.05366022404704e-13	1.60836067428243	0.612	0.32	9.35483044073348e-09	monocyte/macrophage	NOTCH2
7.30422896363556e-08	1.60518731315	0.264	0.104	0.00135208582345858	monocyte/macrophage	FUCA1
2.4281341457441e-09	1.59301733518749	0.198	0.059	4.49471911718691e-05	monocyte/macrophage	PRKACA
2.68192117563974e-07	1.5836078787679	0.174	0.057	0.00496450428822673	monocyte/macrophage	RNASEL
3.93708855753654e-27	1.58328734825013	0.917	0.712	7.28794462885588e-23	monocyte/macrophage	GABARAP
4.44936220150679e-11	1.58264935755871	0.19	0.048	8.23621437120922e-07	monocyte/macrophage	TNRC18
1.21349550989307e-22	1.56448558694643	0.331	0.07	2.24630153836307e-18	monocyte/macrophage	ETS2
1.45742875174738e-08	1.53857877058744	0.463	0.248	0.000269784636235957	monocyte/macrophage	PIAS1
8.40496007540671e-07	1.53374075322726	0.231	0.095	0.0155584215955854	monocyte/macrophage	CARS2
1.21879187641689e-15	1.52115517500508	0.512	0.201	2.25610564243531e-11	monocyte/macrophage	RPS6KA1
9.120243135513e-08	1.5182537717878	0.107	0.024	0.00168824820681481	monocyte/macrophage	ACSF2
1.50670853909214e-25	1.51648519591785	0.223	0.03	2.78906817671345e-21	monocyte/macrophage	RARA
6.24568557831135e-08	1.51595830877709	0.207	0.072	0.00115613885740121	monocyte/macrophage	CEP170
7.78398756182566e-08	1.51457134073312	0.124	0.031	0.00144089393756955	monocyte/macrophage	TCF7L2
2.55547797978717e-07	1.49929486983588	0.116	0.029	0.00473044528838403	monocyte/macrophage	IL15
8.8314313919244e-07	1.4955667404485	0.149	0.046	0.0163478626495913	monocyte/macrophage	NFE2L3
2.55464107479143e-24	1.48678000801363	0.174	0.019	4.72889609354642e-20	monocyte/macrophage	NRROS
9.45078292246523e-08	1.48549562885383	0.165	0.051	0.00174943442677754	monocyte/macrophage	TPCN2
2.65563363384345e-17	1.46908171093792	0.306	0.079	4.91584341960761e-13	monocyte/macrophage	FAM49A
1.66805150584499e-07	1.46656151045533	0.248	0.1	0.00308773014246966	monocyte/macrophage	RAB5IF
2.74146992077608e-11	1.46002686926994	0.256	0.079	5.0747349703486e-07	monocyte/macrophage	CARD19
3.08890326364132e-07	1.45945120646257	0.231	0.091	0.00571786883132645	monocyte/macrophage	VPS8
4.63108399599028e-12	1.43330968260739	0.496	0.226	8.5725995849776e-08	monocyte/macrophage	CACUL1
1.15130034040054e-06	1.4057430431687	0.182	0.065	0.0213117206011544	monocyte/macrophage	CNEP1R1
1.51565911406987e-12	1.40425333021356	0.24	0.063	2.80563658605474e-08	monocyte/macrophage	SNN
2.67481289282707e-06	1.39950578165609	0.421	0.234	0.0495134614591219	monocyte/macrophage	UBXN2B
1.53672900849641e-18	1.39715712880145	0.653	0.299	2.84463906762771e-14	monocyte/macrophage	SNX27
3.07920569134946e-11	1.39681627863739	0.347	0.132	5.69991765525698e-07	monocyte/macrophage	FUCA2
2.84069086792653e-07	1.3949446245839	0.397	0.208	0.00525840286561881	monocyte/macrophage	SLX1B
1.97148719239405e-14	1.39465516194878	0.116	0.015	3.64941994184063e-10	monocyte/macrophage	FLVCR2
2.6602657332929e-34	1.39390256222509	0.975	0.888	4.92441789889849e-30	monocyte/macrophage	OAZ1
9.09763635676475e-08	1.39301419624193	0.388	0.181	0.00168406346600072	monocyte/macrophage	TENT2
3.03530542654265e-10	1.38795487587621	0.306	0.111	5.6186538750731e-06	monocyte/macrophage	HDAC4
3.56536473596075e-13	1.38301945430252	0.331	0.11	6.59984666273695e-09	monocyte/macrophage	SPTLC2
2.95294839610949e-09	1.37944233408714	0.165	0.043	5.46620277603827e-05	monocyte/macrophage	SMIM3
6.77469983467833e-12	1.37497208813978	0.471	0.204	1.25406468639731e-07	monocyte/macrophage	CTDSP1
1.11497785155731e-06	1.36979509491333	0.264	0.115	0.0206393550101774	monocyte/macrophage	SCLT1
2.16685100144994e-07	1.36956903850094	0.14	0.04	0.00401105788878398	monocyte/macrophage	SEMA4B
5.69434199241359e-14	1.35219932127591	0.38	0.135	1.05407964621568e-09	monocyte/macrophage	UBXN11
4.36266131757442e-18	1.34566502524248	0.281	0.065	8.07572236496201e-14	monocyte/macrophage	AGO4
5.03458811006737e-09	1.34388940377623	0.438	0.21	9.31952605054571e-05	monocyte/macrophage	NFE2L2
1.09809904197867e-09	1.34351911039849	0.347	0.139	2.03269113660672e-05	monocyte/macrophage	STX4
2.11485843826857e-13	1.34292514573233	0.694	0.399	3.91481445507896e-09	monocyte/macrophage	RAB5C
7.64865029024611e-09	1.34270598405291	0.24	0.081	0.000141584165522746	monocyte/macrophage	ARMT1
1.00179801723892e-09	1.34151520786142	0.504	0.251	1.85442830971097e-05	monocyte/macrophage	UBR2
9.60071548812683e-08	1.33562406033854	0.43	0.229	0.00177718844400716	monocyte/macrophage	NOTCH2NLA
1.30016925622502e-11	1.32586841200473	0.339	0.122	2.40674331019814e-07	monocyte/macrophage	TBC1D22A
3.44379379050038e-07	1.32487844046338	0.38	0.192	0.00637480668559525	monocyte/macrophage	BLOC1S2
1.49697320506795e-15	1.31759255874004	0.769	0.418	2.77104709990128e-11	monocyte/macrophage	LAMTOR4
3.89991918474642e-09	1.31566398079058	0.264	0.094	7.2191404028841e-05	monocyte/macrophage	WASHC4
3.45462392115036e-07	1.30408719494139	0.38	0.197	0.00639485434044143	monocyte/macrophage	WWP2
3.79955773169342e-10	1.30393251490474	0.537	0.268	7.03336131713769e-06	monocyte/macrophage	NFKBIA
5.3787277076878e-08	1.30356836937329	0.256	0.098	0.000995656285970088	monocyte/macrophage	TUBGCP3
7.66273233363559e-07	1.29789760201549	0.182	0.065	0.0141844838227928	monocyte/macrophage	MTMR10
1.7726459187565e-20	1.28803976472408	0.165	0.02	3.28134486021016e-16	monocyte/macrophage	ZSWIM6
6.94900514499225e-34	1.28487775257119	0.231	0.023	1.28633034238952e-29	monocyte/macrophage	IL18
4.55478443162164e-07	1.28113470436371	0.306	0.138	0.00843136146137481	monocyte/macrophage	IKBKG
1.48796972840326e-06	1.27785209112417	0.421	0.228	0.0275438076424727	monocyte/macrophage	SUPT4H1
2.85395068700793e-08	1.27386124397129	0.174	0.052	0.000528294811672037	monocyte/macrophage	C4orf33
1.00501814139247e-06	1.27190200009478	0.372	0.187	0.018603890815316	monocyte/macrophage	DCP2
3.44194451948766e-14	1.26398803178217	0.231	0.055	6.37138350002361e-10	monocyte/macrophage	MOSPD2
3.76107089136369e-20	1.25967220798968	0.157	0.019	6.96211832700332e-16	monocyte/macrophage	ARHGEF10L
3.43841975521875e-10	1.24556753258885	0.339	0.132	6.36485880888543e-06	monocyte/macrophage	TMUB2
1.42304419027538e-06	1.24178566311971	0.215	0.085	0.0263419710061875	monocyte/macrophage	AKAP10
2.76160790971949e-10	1.23891923625568	0.421	0.187	5.11201240168174e-06	monocyte/macrophage	RAP2B
4.52913470402787e-07	1.23192041892759	0.165	0.054	0.00838388125062598	monocyte/macrophage	SULT1A4
2.23175922976521e-07	1.22208886115535	0.215	0.078	0.00413120951021839	monocyte/macrophage	UHRF1BP1L
4.36897526364447e-08	1.2219639024188	0.43	0.218	0.000808741011053228	monocyte/macrophage	EIF4E2
2.77707617702686e-17	1.21956346545001	0.636	0.292	5.14064571129441e-13	monocyte/macrophage	WSB1
3.06781630891231e-14	1.20863487233858	0.165	0.03	5.67883476942758e-10	monocyte/macrophage	EMILIN2
3.96122751837345e-20	1.20822736921058	0.264	0.052	7.3326282592611e-16	monocyte/macrophage	SNX30
5.92644229382652e-17	1.20705958215655	0.893	0.655	1.09704373301023e-12	monocyte/macrophage	DAZAP2
3.53516488302612e-06	1.20480322434648	0.14	0.045	0.0654394371496966	monocyte/macrophage	TMEM144
9.15908157297323e-17	1.20177253950857	0.314	0.082	1.69543758997307e-12	monocyte/macrophage	ZNF333
5.02267752475128e-16	1.20010029752083	0.835	0.492	9.2974783660671e-12	monocyte/macrophage	PRR13
5.3665580462755e-06	1.18910373198167	0.306	0.148	0.0993403559946057	monocyte/macrophage	BORCS8
2.13731892247068e-18	1.18317006345562	0.851	0.577	3.95639105738547e-14	monocyte/macrophage	RNASEK
3.21398424899301e-10	1.18295992607749	0.215	0.062	5.94940624331095e-06	monocyte/macrophage	CSRNP1
5.35668733913771e-11	1.18210052445311	0.215	0.059	9.91576393347781e-07	monocyte/macrophage	UNC119
7.5190596116344e-13	1.17818620719638	0.248	0.069	1.39185312470964e-08	monocyte/macrophage	MCOLN1
1.00097074519322e-11	1.17512442469573	0.124	0.021	1.85289694642716e-07	monocyte/macrophage	CACNA2D4
4.5196069071341e-26	1.17257042771059	0.231	0.033	8.36624434579594e-22	monocyte/macrophage	MS4A4E
2.91480386410419e-10	1.17150083475894	0.562	0.295	5.39559343284326e-06	monocyte/macrophage	ERP44
1.07522690463211e-09	1.16413928793513	0.24	0.08	1.9903525231645e-05	monocyte/macrophage	DAGLB
1.66417202325488e-15	1.1620818724056	0.76	0.44	3.08054883224711e-11	monocyte/macrophage	ATP6V0C
4.79175274362682e-06	1.15466944343958	0.132	0.042	0.0887001350372761	monocyte/macrophage	RNF122
8.48497891551213e-07	1.13808145967285	0.438	0.243	0.0157065444705045	monocyte/macrophage	IRF2
2.37570412445789e-08	1.12582288090068	0.132	0.032	0.0004397665904784	monocyte/macrophage	SMPDL3A
7.03511853623174e-10	1.12176883716796	0.587	0.319	1.30227079224186e-05	monocyte/macrophage	RAB8A
2.26504760864499e-10	1.11798248394576	0.331	0.126	4.19282962836275e-06	monocyte/macrophage	HAUS4
3.99227736108211e-12	1.10094827230314	0.306	0.099	7.39010462309909e-08	monocyte/macrophage	REEP4
8.61765051257603e-07	1.091270552924	0.264	0.114	0.0159521328638295	monocyte/macrophage	RRP12
2.07514142077713e-07	1.09086404939062	0.107	0.025	0.00384129428400055	monocyte/macrophage	FO681492.1
4.56650401569412e-08	1.09017707124156	0.215	0.074	0.000845305558345139	monocyte/macrophage	RNPEP
2.08304973358334e-07	1.08024250522876	0.38	0.189	0.00385593336183611	monocyte/macrophage	MIS18BP1
2.82448734422435e-07	1.07530504691036	0.306	0.135	0.00522840852289369	monocyte/macrophage	MAML1
4.20340338257571e-06	1.06307814237528	0.14	0.046	0.077809200014859	monocyte/macrophage	PLEKHM3
1.75517648776188e-12	1.05554255589694	0.727	0.411	3.24900719649601e-08	monocyte/macrophage	TMBIM4
6.22467000509203e-09	1.05480837181823	0.38	0.168	0.000115224866464258	monocyte/macrophage	TOM1
9.57841684104029e-08	1.04329147252879	0.306	0.132	0.00177306074144497	monocyte/macrophage	PNPLA6
0	17.7584320117909	1	0	0	erythroid	HBA2
