markers.gene	BCell	BCell@p_val_adj	DC	DC@p_val_adj	Endothelia	Endothelia@p_val_adj	Epithelia	Epithelia@p_val_adj	Fibroblast	Fibroblast@p_val_adj	Macrophage	Macrophage@p_val_adj	MastCell	MastCell@p_val_adj	Myofib	Myofib@p_val_adj	Neutrophil	Neutrophil@p_val_adj	pDC	pDC@p_val_adj	PlasmaCell	PlasmaCell@p_val_adj	TCell	TCell@p_val_adj
POLB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72113869504381	7.75777583897705e-180	NA	NA	NA	NA
ASIP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.284195207308181	3.70959583756722e-175	NA	NA	NA	NA
PPP1R14BP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04173369070331	5.45606622515533e-172	NA	NA	NA	NA
PLXNA4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.494133619381253	1.55064525307542e-159	NA	NA	NA	NA
P2RY6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.428980769647916	1.67265070971502e-157	NA	NA	NA	NA
PFKFB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.781900374676132	3.60964213217977e-125	NA	NA	NA	NA
AC023590.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.373808911379831	1.80416465310413e-124	NA	NA	NA	NA
GPM6B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.482956600417017	3.66817329995591e-116	NA	NA	NA	NA
PLAC8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45431404353606	1.62195651542462e-106	NA	NA	0.370132642223199	3.28772058069589e-60
CIB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465773450499996	1.36741540668957e-99	NA	NA	NA	NA
AC104024.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.487699026009635	1.16475978539745e-97	NA	NA	NA	NA
LRR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.796011001019854	2.78704435297516e-95	NA	NA	NA	NA
AC011498.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.580666846054878	9.99722735961463e-92	NA	NA	NA	NA
TIGD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.397131089546218	1.96568179916636e-89	NA	NA	NA	NA
HIVEP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.968037809260759	3.52928737277059e-89	NA	NA	NA	NA
ABHD15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632084716718652	1.78340645834178e-86	NA	NA	NA	NA
SPNS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.575390070287872	1.40362307585758e-80	NA	NA	NA	NA
ANKRD53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.409658938812255	9.26792245498059e-77	NA	NA	NA	NA
SEPHS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.935445123669049	5.4909652895376e-75	NA	NA	NA	NA
INAFM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68830226844912	1.2442964926181e-73	NA	NA	NA	NA
ZFAT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.521261402049876	7.21677681644926e-70	NA	NA	NA	NA
BCL2L11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08431736993534	9.66484512123699e-66	NA	NA	NA	NA
MOB1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.862305968911921	1.8650367332984e-64	NA	NA	NA	NA
NPTX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.543930897770299	1.10403028290662e-63	NA	NA	NA	NA
FYTTD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09508892550619	7.66619722684655e-63	NA	NA	NA	NA
HYOU1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.598932286447244	5.51882526127763e-61	NA	NA	NA	NA
LTK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.363173906558395	5.35012793396398e-60	NA	NA	NA	NA
WNT10A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.630736713800187	1.80492741125106e-58	NA	NA	NA	NA
RPS6KA4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.638336274717734	2.55138970530486e-56	NA	NA	NA	NA
SIDT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785597602332983	1.34744779430079e-55	NA	NA	NA	NA
NEK8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.316279896994494	2.46293465405251e-55	NA	NA	NA	NA
GAB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.602608200011166	2.76527190905719e-54	NA	NA	NA	NA
PLP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06500119205048	6.66987926052647e-54	NA	NA	NA	NA
CD2AP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05970310233378	4.89582648723778e-53	NA	NA	NA	NA
PAXX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13651286825547	3.33520928247116e-51	NA	NA	NA	NA
SNORD3B-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.478045553712622	8.51950503565294e-50	NA	NA	NA	NA
RNU4ATAC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.441844999837288	2.82711958830972e-49	NA	NA	NA	NA
N4BP2L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.875096684473649	9.79064190275202e-49	NA	NA	NA	NA
AGPAT5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70903798747617	9.85492745212079e-49	NA	NA	NA	NA
EP400NL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.584606447675038	2.77391844880923e-48	NA	NA	NA	NA
DNAJB9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.900527974137207	1.27974096038129e-46	0.427859507683086	9.56605313741273e-31	NA	NA
HSP90B2P	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.649811401037347	1.35668276736377e-45	0.256335345800336	6.38442881265789e-44	NA	NA
CLCN5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.503307471409627	1.93979279918501e-45	NA	NA	NA	NA
CORO7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.815722563501235	1.76574517992702e-44	NA	NA	NA	NA
TNNI2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346984724939386	2.34019051089068e-44	NA	NA	NA	NA
CCDC69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.933454162834705	2.33320741635503e-43	NA	NA	NA	NA
CIDECP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.714742545207863	1.13743361573707e-42	NA	NA	NA	NA
AC023232.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.270826294691351	1.66150849729932e-42	NA	NA	NA	NA
SMG1P3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31219209181559	2.50005584825091e-42	NA	NA	NA	NA
ST6GALNAC4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.541782094068142	1.09450819929598e-41	NA	NA	NA	NA
ALG2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.620845700033636	3.57775032584263e-41	NA	NA	NA	NA
TGFBR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606374003790412	1.15858766258772e-38	NA	NA	NA	NA
PAPD7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.459788154811353	1.21085076690407e-38	NA	NA	NA	NA
ENTPD7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.328259609324798	1.83230826556519e-37	NA	NA	NA	NA
NR3C1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15200934173728	4.86056884466718e-37	NA	NA	0.639356809699702	1.6552024197401e-90
RAB40B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.343438947150629	6.20858003148778e-37	NA	NA	NA	NA
NRROS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.385500408706219	1.55449461548452e-36	NA	NA	NA	NA
C3orf58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.718414873095756	2.06995982367655e-36	NA	NA	NA	NA
SDK2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.422285736873835	9.60779047385017e-36	NA	NA	NA	NA
ATP13A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.582197691344526	3.51486684309214e-35	NA	NA	NA	NA
RAP1GAP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.312979390908852	1.29632854497276e-33	NA	NA	NA	NA
SLC35A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.563514339562264	7.26907170650386e-33	NA	NA	NA	NA
CXCR3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.562865478544729	1.15047130041086e-32	NA	NA	NA	NA
ANKRD11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.837295255933788	3.70581822085415e-32	NA	NA	NA	NA
INPP4A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.604559360975498	6.31944137518934e-32	NA	NA	NA	NA
PIGA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.555640041959581	7.69949885098498e-32	NA	NA	NA	NA
GRAMD1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.460627668112444	2.96963217946972e-31	NA	NA	NA	NA
ADA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586447770372493	1.84206618656705e-30	NA	NA	NA	NA
MFSD12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.528830359082117	8.10979239964051e-30	NA	NA	NA	NA
RANBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.966522471825526	4.52858527063297e-29	NA	NA	NA	NA
ZHX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.442753818163792	5.44201961287486e-29	NA	NA	NA	NA
CAMKK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.391926614865655	7.44895009757901e-29	NA	NA	NA	NA
PRMT9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.793979817779482	2.20345410795837e-28	NA	NA	NA	NA
PPP1R3B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.425693959552152	3.41372600058488e-28	NA	NA	NA	NA
DDX24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.700562964402432	4.31290391397982e-28	NA	NA	0.489735272713395	7.86755318758678e-141
SLC1A4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.774795355167989	9.91283841833918e-28	NA	NA	NA	NA
SLC25A28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.634652529484897	1.12875190889345e-26	NA	NA	NA	NA
U1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.351656421474479	1.1500710514899e-26	NA	NA	NA	NA
CDYL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.575810643834518	1.38579213430768e-26	NA	NA	NA	NA
AC007952.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26363573744143	9.71977510030154e-26	NA	NA	NA	NA
IRF2BP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.736137984270218	1.05631154732551e-25	NA	NA	NA	NA
ERP29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64459680055742	3.24073026053396e-25	NA	NA	NA	NA
LPIN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.861368709351277	8.69974337226365e-24	NA	NA	NA	NA
ABCA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522844067138725	1.34580182255399e-23	NA	NA	NA	NA
SLC9A7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.526104819648004	1.42957657262146e-23	NA	NA	NA	NA
PPP1R10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.633588980965323	1.49682615092084e-23	NA	NA	NA	NA
SPN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.754899025477294	3.29309379543826e-23	NA	NA	0.547992581661954	3.70270672899234e-123
CREM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.724611212617719	3.31021428037085e-22	NA	NA	0.44474187394199	2.0562648812677e-294
SLC20A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.622028532241362	6.87750394067224e-22	NA	NA	NA	NA
DCK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.467717424556553	8.05643761466839e-22	NA	NA	NA	NA
INPP5F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.705558901721437	1.35285277975939e-21	NA	NA	NA	NA
BLNK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.293368361484614	2.24370736905277e-21	NA	NA	NA	NA
PACS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.486571213507888	3.61401361041246e-21	NA	NA	NA	NA
RUNX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.357090059626811	7.93414930414864e-21	NA	NA	NA	NA
CHCHD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.685522798563064	6.05545508015307e-20	NA	NA	NA	NA
KPNA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.737402868565571	1.32947320992767e-19	NA	NA	NA	NA
AGPAT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.516398302008505	1.56153260904543e-19	NA	NA	NA	NA
PIK3CG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.393005208522989	6.22814923074517e-19	0.262989463573219	8.25728685720006e-28	NA	NA
NUTM2B-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46932824562773	1.62764568647241e-18	NA	NA	NA	NA
HOMER1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.440048506853486	5.48846055416561e-18	NA	NA	NA	NA
ABCE1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.406059437418486	1.13402084857774e-17	NA	NA	NA	NA
QDPR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.461700085961788	2.5491780804204e-17	NA	NA	NA	NA
MXD4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.689849057970012	6.75030152732189e-17	NA	NA	NA	NA
SLFN11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.530169507011441	7.07621619502044e-17	NA	NA	0.340439311975622	1.27508042511549e-11
H2AFX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.544314194676464	8.35942457922929e-17	NA	NA	NA	NA
ZNF787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.414363077198357	1.02439289863649e-16	NA	NA	NA	NA
ZNF10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.450216434856576	1.96516273072362e-16	NA	NA	NA	NA
EMC3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.562629995231883	2.10441131294991e-16	NA	NA	NA	NA
SOCS5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.448154145405319	2.44613091265304e-16	NA	NA	NA	NA
AMZ2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.481878525109027	2.95936281782322e-16	NA	NA	NA	NA
MYOM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.491122490338823	3.22449954933242e-16	NA	NA	NA	NA
SLC7A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.440803682038845	6.11007852613691e-16	NA	NA	NA	NA
AC008124.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.308771088200999	1.70770648176466e-15	NA	NA	NA	NA
SMG1P2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.361228156568237	5.93914988847337e-15	NA	NA	NA	NA
MALT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.561446631659053	9.33563296810278e-15	NA	NA	0.272430279853569	3.24711538054485e-23
NUAK2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.287257118607514	1.10055870786828e-14	NA	NA	NA	NA
MX1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465226139953563	1.35174036148295e-14	NA	NA	NA	NA
GAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4279646091537	2.15767410407882e-14	NA	NA	NA	NA
CLINT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.482028994738426	2.27628847936583e-14	NA	NA	NA	NA
NOP58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.651170289632226	7.29225048344073e-14	NA	NA	0.266878996852519	1.48025799796339e-11
CHML	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.405775780695206	1.68464087405488e-13	NA	NA	NA	NA
FBXW11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48125961514224	2.43374392641504e-13	NA	NA	NA	NA
CCDC138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.251808043985144	2.59410418805438e-13	NA	NA	NA	NA
OFD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.363848168010875	3.31844242991461e-13	NA	NA	NA	NA
AL662795.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.296298001325629	4.99448730476646e-13	NA	NA	NA	NA
TP53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.400510841546772	5.85166268409283e-13	NA	NA	NA	NA
HIVEP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.313721524158105	6.58100727453098e-13	NA	NA	0.328977931705548	1.07604551670201e-13
KIF5B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632980815577708	6.67992161755488e-13	NA	NA	NA	NA
SH3GL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.444335899285891	8.63661852872168e-13	NA	NA	NA	NA
SPCS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49460937902603	9.73631743349622e-13	0.531034945067491	1.92295232641512e-33	NA	NA
DNAJC4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.419277855699686	2.05901942145959e-12	NA	NA	NA	NA
CENPC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545287967400934	4.50607481249949e-12	NA	NA	NA	NA
RECQL5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.324894527629429	7.08221190035222e-12	NA	NA	NA	NA
ENPP4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346022504273106	7.08757832265813e-12	NA	NA	NA	NA
GATAD2A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.371052176439579	9.57833465544838e-12	NA	NA	NA	NA
CNOT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.641238314992354	2.74781876835876e-11	NA	NA	NA	NA
ZBTB18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.396104056326611	6.07046958963506e-11	NA	NA	NA	NA
HVCN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27603908796577	6.12414284712273e-11	NA	NA	NA	NA
RAB21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.288329271863859	6.58869421917709e-11	NA	NA	NA	NA
AC109326.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.302467147607759	8.29959667492033e-11	NA	NA	NA	NA
MED29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.482499545095089	9.56467854878356e-11	NA	NA	NA	NA
SPATA13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47879080963009	1.06263772457495e-10	NA	NA	0.386762234464924	5.22288832407637e-51
FBRSL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.489977310392563	1.11851065561541e-10	NA	NA	NA	NA
BTAF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.474036054727107	2.14859643091324e-10	NA	NA	NA	NA
HNRNPA0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42666686034005	3.00704056808017e-10	NA	NA	NA	NA
MDN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.393562524521184	3.44209941524316e-10	NA	NA	NA	NA
MTMR14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.323361482448069	3.98918761802687e-10	NA	NA	NA	NA
NSUN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.350580768547564	5.43322325398334e-10	NA	NA	NA	NA
TRABD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.324495750609701	6.73877722384421e-10	NA	NA	NA	NA
